ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
6091519986999196884;2021-07;0.0092452075
7535160686416710323;2021-07;0.010060344
3036967290595689189;2021-07;0.0110089695
5999145415800242177;2021-07;0.0072853453
5999145415800242177;2021-07;0.017555628
7930644815080409701;2021-07;0.012829993
510795635145114083;2021-07;0.016183918
510795635145114083;2021-07;0.013088217
510795635145114083;2021-07;0.016183918
510795635145114083;2021-07;0.016183918
510795635145114083;2021-07;0.013543483
187117706370645370;2021-07;0.024687728
187117706370645370;2021-07;0.027060324
187117706370645370;2021-07;0.042250454
5462970244186515758;2021-07;0.0035059748
5462970244186515758;2021-07;0.0035059748
4769364850030443969;2021-07;0.022048242
4769364850030443969;2021-07;0.022048242
4769364850030443969;2021-07;0.022048242
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.18966481
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.009022879
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.009022879
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
5726178124659661019;2021-07;0.008218414
1141681690629134039;2021-07;0.022418883
4095739077267179172;2021-07;0.016796164
4095739077267179172;2021-07;0.016796164
4095739077267179172;2021-07;0.042157114
1551531256789550891;2021-07;0.004186315
1551531256789550891;2021-07;0.01262511
1551531256789550891;2021-07;0.004186315
9108733472015251498;2021-07;0.004591135
851897122328714307;2021-07;0.012299403
6795467882769787169;2021-07;0.0101289535
5856610998569876318;2021-07;0.008562426
3093415403379897112;2021-07;0.0077117407
6061850657256270336;2021-07;0.016288413
6061850657256270336;2021-07;0.013631167
165658847908185334;2021-07;0.019701714
4850722092974676955;2021-07;0.023426091
4850722092974676955;2021-07;0.017466363
3140918607946425426;2021-07;0.014392242
7398738404146260251;2021-07;0.0091238
4863405965754103821;2021-07;0.012415457
4863405965754103821;2021-07;0.012415457
4863405965754103821;2021-07;0.045735516
4863405965754103821;2021-07;0.045735516
4863405965754103821;2021-07;0.012415457
4863405965754103821;2021-07;0.012415457
4863405965754103821;2021-07;0.045735516
4863405965754103821;2021-07;0.045735516
4863405965754103821;2021-07;0.045735516
968400235888951633;2021-07;0.015209941
798425422240919854;2021-07;0.014112591
1308019675417057675;2021-07;0.036071263
1308019675417057675;2021-07;0.036071263
6238903426443761049;2021-07;0.021245105
6238903426443761049;2021-07;0.021245105
6238903426443761049;2021-07;0.016220173
4465150716052427320;2021-07;0.0049990793
4465150716052427320;2021-07;0.0049990793
1033361676287635885;2021-07;0.012505607
1033361676287635885;2021-07;0.012505607
1033361676287635885;2021-07;0.012505607
652740132671309295;2021-07;0.017879903
652740132671309295;2021-07;0.04701743
652740132671309295;2021-07;0.021202156
8004521604421988528;2021-07;0.00974062
8004521604421988528;2021-07;0.00974062
4717717003637613480;2021-07;0.05476057
8348574220426911086;2021-07;0.029178238
5301988619224057921;2021-07;0.6518934
5301988619224057921;2021-07;0.6518934
5301988619224057921;2021-07;0.54858977
5301988619224057921;2021-07;0.66502935
5301988619224057921;2021-07;0.63022316
5301988619224057921;2021-07;0.66502935
8350724667410677464;2021-07;0.013728219
8350724667410677464;2021-07;0.013728219
7457803471605010846;2021-07;0.00798214
7457803471605010846;2021-07;0.00798214
1430896989654626045;2021-07;0.028143877
1430896989654626045;2021-07;0.028143877
1430896989654626045;2021-07;0.028143877
2554972344348383830;2021-07;0.038922757
2554972344348383830;2021-07;0.038922757
2819054834565698513;2021-07;0.031638402
2819054834565698513;2021-07;0.05562332
8843432852270832388;2021-07;0.012747241
2943087245123311166;2021-07;0.017507933
2943087245123311166;2021-07;0.23254429
2943087245123311166;2021-07;0.013354871
2943087245123311166;2021-07;0.017507933
8826489829259520138;2021-07;0.0070137144
8826489829259520138;2021-07;0.0070137144
8826489829259520138;2021-07;0.0077011734
8826489829259520138;2021-07;0.0077011734
8535586342375301953;2021-07;0.011562803
1661240395903230676;2021-07;0.026287554
1661240395903230676;2021-07;0.026287554
1661240395903230676;2021-07;0.04065881
1661240395903230676;2021-07;0.026287554
8049805689946244047;2021-07;0.019703565
1276604410881911401;2021-07;0.02426165
1276604410881911401;2021-07;0.02426165
1276604410881911401;2021-07;0.02426165
